filepath,label,split,class_id,predicted_class_id,predicted_label,confidence
R:\Developments\ARIS\Disease\Validation\Cotton Aphid\rotozoom22.jpg,Cotton Aphid,val,7,22,Wheat Brown leaf rust,0.18175082
R:\Developments\ARIS\Disease\Validation\Cotton Aphid\rotozoom23.jpg,Cotton Aphid,val,7,38,cotton whitefly,0.14312102
R:\Developments\ARIS\Disease\Validation\Cotton Aphid\rotozoom24.jpg,Cotton Aphid,val,7,7,Cotton Aphid,0.30615303
R:\Developments\ARIS\Disease\Validation\Cotton Aphid\rotozoom25.jpg,Cotton Aphid,val,7,7,Cotton Aphid,0.5784605
R:\Developments\ARIS\Disease\Validation\Cotton Aphid\rotozoom26.jpg,Cotton Aphid,val,7,3,Bacterial Blight in cotton,0.2696171
R:\Developments\ARIS\Disease\Validation\Cotton Aphid\rotozoom27.jpg,Cotton Aphid,val,7,7,Cotton Aphid,0.8117366
R:\Developments\ARIS\Disease\Validation\Cotton Aphid\rotozoom28.jpg,Cotton Aphid,val,7,7,Cotton Aphid,0.32437763
R:\Developments\ARIS\Disease\Validation\Cotton Aphid\rotozoom29.jpg,Cotton Aphid,val,7,7,Cotton Aphid,0.51194876
R:\Developments\ARIS\Disease\Validation\Cotton Aphid\rotozoom3.jpg,Cotton Aphid,val,7,7,Cotton Aphid,0.4329888
R:\Developments\ARIS\Disease\Validation\Cotton Aphid\rotozoom30.jpg,Cotton Aphid,val,7,7,Cotton Aphid,0.26569343
R:\Developments\ARIS\Disease\Validation\Cotton Aphid\rotozoom31.jpg,Cotton Aphid,val,7,7,Cotton Aphid,0.43941656
R:\Developments\ARIS\Disease\Validation\Cotton Aphid\rotozoom32.jpg,Cotton Aphid,val,7,7,Cotton Aphid,0.43553224
R:\Developments\ARIS\Disease\Validation\Cotton Aphid\rotozoom33.jpg,Cotton Aphid,val,7,7,Cotton Aphid,0.49903142
R:\Developments\ARIS\Disease\Validation\Cotton Aphid\rotozoom34.jpg,Cotton Aphid,val,7,7,Cotton Aphid,0.34961405
R:\Developments\ARIS\Disease\Validation\Cotton Aphid\rotozoom35.jpg,Cotton Aphid,val,7,7,Cotton Aphid,0.8122616
R:\Developments\ARIS\Disease\Validation\Cotton Aphid\rotozoom36.jpg,Cotton Aphid,val,7,7,Cotton Aphid,0.31388104
R:\Developments\ARIS\Disease\Validation\Cotton Aphid\rotozoom37.jpg,Cotton Aphid,val,7,7,Cotton Aphid,0.44393086
R:\Developments\ARIS\Disease\Validation\Cotton Aphid\rotozoom38.jpg,Cotton Aphid,val,7,1,Anthracnose on Cotton,0.2875576
R:\Developments\ARIS\Disease\Validation\Cotton Aphid\rotozoom39.jpg,Cotton Aphid,val,7,7,Cotton Aphid,0.3689668
R:\Developments\ARIS\Disease\Validation\Cotton Aphid\rotozoom4.jpg,Cotton Aphid,val,7,7,Cotton Aphid,0.5509205
R:\Developments\ARIS\Disease\Validation\Cotton Aphid\rotozoom40.jpg,Cotton Aphid,val,7,7,Cotton Aphid,0.592097
R:\Developments\ARIS\Disease\Validation\Cotton Aphid\rotozoom5.jpg,Cotton Aphid,val,7,7,Cotton Aphid,0.31969103
R:\Developments\ARIS\Disease\Validation\Cotton Aphid\rotozoom6.jpg,Cotton Aphid,val,7,7,Cotton Aphid,0.39153346
R:\Developments\ARIS\Disease\Validation\Cotton Aphid\rotozoom7.jpg,Cotton Aphid,val,7,1,Anthracnose on Cotton,0.3665323
R:\Developments\ARIS\Disease\Validation\Cotton Aphid\rotozoom8.jpg,Cotton Aphid,val,7,7,Cotton Aphid,0.2734364
R:\Developments\ARIS\Disease\Validation\Cotton Aphid\rotozoom9.jpg,Cotton Aphid,val,7,3,Bacterial Blight in cotton,0.2554522
R:\Developments\ARIS\Disease\Validation\Cotton Aphid\translation_1.jpg,Cotton Aphid,val,7,7,Cotton Aphid,0.48903164
R:\Developments\ARIS\Disease\Validation\Cotton Aphid\translation_10.jpg,Cotton Aphid,val,7,1,Anthracnose on Cotton,0.16105615
R:\Developments\ARIS\Disease\Validation\Cotton Aphid\translation_11.jpg,Cotton Aphid,val,7,7,Cotton Aphid,0.25911006
R:\Developments\ARIS\Disease\Validation\Cotton Aphid\translation_12.jpg,Cotton Aphid,val,7,7,Cotton Aphid,0.27854258
R:\Developments\ARIS\Disease\Validation\Cotton Aphid\translation_13.jpg,Cotton Aphid,val,7,7,Cotton Aphid,0.4450284
R:\Developments\ARIS\Disease\Validation\Cotton Aphid\translation_14.jpg,Cotton Aphid,val,7,7,Cotton Aphid,0.39710304
R:\Developments\ARIS\Disease\Validation\Cotton Aphid\translation_15.jpg,Cotton Aphid,val,7,7,Cotton Aphid,0.22136228
R:\Developments\ARIS\Disease\Validation\Cotton Aphid\translation_16.jpg,Cotton Aphid,val,7,7,Cotton Aphid,0.50306016
R:\Developments\ARIS\Disease\Validation\Cotton Aphid\translation_17.jpg,Cotton Aphid,val,7,7,Cotton Aphid,0.62875426
R:\Developments\ARIS\Disease\Validation\Cotton Aphid\translation_18.jpg,Cotton Aphid,val,7,3,Bacterial Blight in cotton,0.22076762
R:\Developments\ARIS\Disease\Validation\Cotton Aphid\translation_19.jpg,Cotton Aphid,val,7,7,Cotton Aphid,0.5859439
R:\Developments\ARIS\Disease\Validation\Cotton Aphid\translation_2.jpg,Cotton Aphid,val,7,7,Cotton Aphid,0.59638363
R:\Developments\ARIS\Disease\Validation\Cotton Aphid\translation_20.jpg,Cotton Aphid,val,7,7,Cotton Aphid,0.21409418
R:\Developments\ARIS\Disease\Validation\Cotton Aphid\translation_21.jpg,Cotton Aphid,val,7,13,Leaf Curl,0.23669057
R:\Developments\ARIS\Disease\Validation\Cotton Aphid\translation_22.jpg,Cotton Aphid,val,7,7,Cotton Aphid,0.2600905
R:\Developments\ARIS\Disease\Validation\Cotton Aphid\translation_23.jpg,Cotton Aphid,val,7,7,Cotton Aphid,0.39328778
R:\Developments\ARIS\Disease\Validation\Cotton Aphid\translation_24.jpg,Cotton Aphid,val,7,7,Cotton Aphid,0.51591206
R:\Developments\ARIS\Disease\Validation\Cotton Aphid\translation_25.jpg,Cotton Aphid,val,7,7,Cotton Aphid,0.748795
R:\Developments\ARIS\Disease\Validation\Cotton Aphid\translation_26.jpg,Cotton Aphid,val,7,7,Cotton Aphid,0.24907012
R:\Developments\ARIS\Disease\Validation\Cotton Aphid\translation_27.jpg,Cotton Aphid,val,7,7,Cotton Aphid,0.35483432
R:\Developments\ARIS\Disease\Validation\Cotton Aphid\translation_28.jpg,Cotton Aphid,val,7,7,Cotton Aphid,0.34264886
R:\Developments\ARIS\Disease\Validation\Cotton Aphid\translation_29.jpg,Cotton Aphid,val,7,22,Wheat Brown leaf rust,0.16020052
R:\Developments\ARIS\Disease\Validation\Cotton Aphid\translation_3.jpg,Cotton Aphid,val,7,7,Cotton Aphid,0.31428838
R:\Developments\ARIS\Disease\Validation\Cotton Aphid\translation_30.jpg,Cotton Aphid,val,7,7,Cotton Aphid,0.5746198
R:\Developments\ARIS\Disease\Validation\Cotton Aphid\translation_31.jpg,Cotton Aphid,val,7,7,Cotton Aphid,0.22911905
R:\Developments\ARIS\Disease\Validation\Cotton Aphid\translation_32.jpg,Cotton Aphid,val,7,7,Cotton Aphid,0.5084575
R:\Developments\ARIS\Disease\Validation\Cotton Aphid\translation_33.jpg,Cotton Aphid,val,7,7,Cotton Aphid,0.47035703
R:\Developments\ARIS\Disease\Validation\Cotton Aphid\translation_34.jpg,Cotton Aphid,val,7,7,Cotton Aphid,0.44082364
R:\Developments\ARIS\Disease\Validation\Cotton Aphid\translation_35.jpg,Cotton Aphid,val,7,7,Cotton Aphid,0.24969316
R:\Developments\ARIS\Disease\Validation\Cotton Aphid\translation_36.jpg,Cotton Aphid,val,7,1,Anthracnose on Cotton,0.36590472
R:\Developments\ARIS\Disease\Validation\Cotton Aphid\translation_37.jpg,Cotton Aphid,val,7,7,Cotton Aphid,0.54191685
R:\Developments\ARIS\Disease\Validation\Cotton Aphid\translation_38.jpg,Cotton Aphid,val,7,7,Cotton Aphid,0.2974887
R:\Developments\ARIS\Disease\Validation\Cotton Aphid\translation_39.jpg,Cotton Aphid,val,7,7,Cotton Aphid,0.4871354
R:\Developments\ARIS\Disease\Validation\Cotton Aphid\translation_4.jpg,Cotton Aphid,val,7,7,Cotton Aphid,0.39247397
R:\Developments\ARIS\Disease\Validation\Cotton Aphid\translation_40.jpg,Cotton Aphid,val,7,7,Cotton Aphid,0.2838023
R:\Developments\ARIS\Disease\Validation\Cotton Aphid\translation_5.jpg,Cotton Aphid,val,7,7,Cotton Aphid,0.4734764
R:\Developments\ARIS\Disease\Validation\Cotton Aphid\translation_6.jpg,Cotton Aphid,val,7,7,Cotton Aphid,0.113316
R:\Developments\ARIS\Disease\Validation\Cotton Aphid\translation_7.jpg,Cotton Aphid,val,7,7,Cotton Aphid,0.33035204
R:\Developments\ARIS\Disease\Validation\Cotton Aphid\translation_8.jpg,Cotton Aphid,val,7,7,Cotton Aphid,0.53880686
R:\Developments\ARIS\Disease\Validation\Cotton Aphid\translation_9.jpg,Cotton Aphid,val,7,7,Cotton Aphid,0.3923428
R:\Developments\ARIS\Disease\Validation\Cotton Aphid\zoom_1.jpg,Cotton Aphid,val,7,7,Cotton Aphid,0.6952386
R:\Developments\ARIS\Disease\Validation\Cotton Aphid\zoom_10.jpg,Cotton Aphid,val,7,1,Anthracnose on Cotton,0.12160867
R:\Developments\ARIS\Disease\Validation\Cotton Aphid\zoom_11.jpg,Cotton Aphid,val,7,38,cotton whitefly,0.2605543
R:\Developments\ARIS\Disease\Validation\Cotton Aphid\zoom_12.jpg,Cotton Aphid,val,7,7,Cotton Aphid,0.5517354
R:\Developments\ARIS\Disease\Validation\Cotton Aphid\zoom_13.jpg,Cotton Aphid,val,7,1,Anthracnose on Cotton,0.1751312
R:\Developments\ARIS\Disease\Validation\Cotton Aphid\zoom_14.jpg,Cotton Aphid,val,7,7,Cotton Aphid,0.32203513
R:\Developments\ARIS\Disease\Validation\Cotton Aphid\zoom_15.jpg,Cotton Aphid,val,7,7,Cotton Aphid,0.51270676
R:\Developments\ARIS\Disease\Validation\Cotton Aphid\zoom_16.jpg,Cotton Aphid,val,7,7,Cotton Aphid,0.5647276
R:\Developments\ARIS\Disease\Validation\Cotton Aphid\zoom_17.jpg,Cotton Aphid,val,7,7,Cotton Aphid,0.5265334
R:\Developments\ARIS\Disease\Validation\Cotton Aphid\zoom_18.jpg,Cotton Aphid,val,7,1,Anthracnose on Cotton,0.2124274
R:\Developments\ARIS\Disease\Validation\Cotton Aphid\zoom_19.jpg,Cotton Aphid,val,7,7,Cotton Aphid,0.4495646
R:\Developments\ARIS\Disease\Validation\Cotton Aphid\zoom_2.jpg,Cotton Aphid,val,7,7,Cotton Aphid,0.22818868
R:\Developments\ARIS\Disease\Validation\Cotton Aphid\zoom_20.jpg,Cotton Aphid,val,7,3,Bacterial Blight in cotton,0.17888813
R:\Developments\ARIS\Disease\Validation\Cotton Aphid\zoom_21.jpg,Cotton Aphid,val,7,7,Cotton Aphid,0.23521672
R:\Developments\ARIS\Disease\Validation\Cotton Aphid\zoom_22.jpg,Cotton Aphid,val,7,7,Cotton Aphid,0.3077353
R:\Developments\ARIS\Disease\Validation\Cotton Aphid\zoom_23.jpg,Cotton Aphid,val,7,7,Cotton Aphid,0.49273324
R:\Developments\ARIS\Disease\Validation\Cotton Aphid\zoom_24.jpg,Cotton Aphid,val,7,7,Cotton Aphid,0.3112429
R:\Developments\ARIS\Disease\Validation\Cotton Aphid\zoom_25.jpg,Cotton Aphid,val,7,7,Cotton Aphid,0.62005776
R:\Developments\ARIS\Disease\Validation\Cotton Aphid\zoom_26.jpg,Cotton Aphid,val,7,7,Cotton Aphid,0.44616517
R:\Developments\ARIS\Disease\Validation\Cotton Aphid\zoom_27.jpg,Cotton Aphid,val,7,7,Cotton Aphid,0.47749624
R:\Developments\ARIS\Disease\Validation\Cotton Aphid\zoom_28.jpg,Cotton Aphid,val,7,7,Cotton Aphid,0.5554695
R:\Developments\ARIS\Disease\Validation\Cotton Aphid\zoom_29.jpg,Cotton Aphid,val,7,7,Cotton Aphid,0.43083206
R:\Developments\ARIS\Disease\Validation\Cotton Aphid\zoom_3.jpg,Cotton Aphid,val,7,7,Cotton Aphid,0.34312832
R:\Developments\ARIS\Disease\Validation\Cotton Aphid\zoom_30.jpg,Cotton Aphid,val,7,7,Cotton Aphid,0.52222973
R:\Developments\ARIS\Disease\Validation\Cotton Aphid\zoom_31.jpg,Cotton Aphid,val,7,7,Cotton Aphid,0.46563172
R:\Developments\ARIS\Disease\Validation\Cotton Aphid\zoom_32.jpg,Cotton Aphid,val,7,7,Cotton Aphid,0.46398103
R:\Developments\ARIS\Disease\Validation\Cotton Aphid\zoom_33.jpg,Cotton Aphid,val,7,7,Cotton Aphid,0.48100471
R:\Developments\ARIS\Disease\Validation\Cotton Aphid\zoom_34.jpg,Cotton Aphid,val,7,7,Cotton Aphid,0.6692396
R:\Developments\ARIS\Disease\Validation\Cotton Aphid\zoom_35.jpg,Cotton Aphid,val,7,7,Cotton Aphid,0.39411768
R:\Developments\ARIS\Disease\Validation\Cotton Aphid\zoom_36.jpg,Cotton Aphid,val,7,1,Anthracnose on Cotton,0.33771935
R:\Developments\ARIS\Disease\Validation\Cotton Aphid\zoom_37.jpg,Cotton Aphid,val,7,7,Cotton Aphid,0.23985012
R:\Developments\ARIS\Disease\Validation\Cotton Aphid\zoom_38.jpg,Cotton Aphid,val,7,3,Bacterial Blight in cotton,0.41928157
R:\Developments\ARIS\Disease\Validation\Cotton Aphid\zoom_39.jpg,Cotton Aphid,val,7,7,Cotton Aphid,0.25745425
R:\Developments\ARIS\Disease\Validation\Cotton Aphid\zoom_4.jpg,Cotton Aphid,val,7,7,Cotton Aphid,0.45053208
R:\Developments\ARIS\Disease\Validation\Cotton Aphid\zoom_40.jpg,Cotton Aphid,val,7,7,Cotton Aphid,0.33946213
R:\Developments\ARIS\Disease\Validation\Cotton Aphid\zoom_5.jpg,Cotton Aphid,val,7,38,cotton whitefly,0.21634378
R:\Developments\ARIS\Disease\Validation\Cotton Aphid\zoom_6.jpg,Cotton Aphid,val,7,7,Cotton Aphid,0.5335548
R:\Developments\ARIS\Disease\Validation\Cotton Aphid\zoom_7.jpg,Cotton Aphid,val,7,7,Cotton Aphid,0.36719242
R:\Developments\ARIS\Disease\Validation\Cotton Aphid\zoom_8.jpg,Cotton Aphid,val,7,7,Cotton Aphid,0.5890951
R:\Developments\ARIS\Disease\Validation\Cotton Aphid\zoom_9.jpg,Cotton Aphid,val,7,7,Cotton Aphid,0.34197018
R:\Developments\ARIS\Disease\Validation\cotton mealy bug\Image_1.jpeg,cotton mealy bug,val,37,37,cotton mealy bug,0.5242576
R:\Developments\ARIS\Disease\Validation\cotton mealy bug\Image_10.jpg,cotton mealy bug,val,37,38,cotton whitefly,0.27497151
R:\Developments\ARIS\Disease\Validation\cotton mealy bug\Image_11.jpg,cotton mealy bug,val,37,35,bollrot on Cotton,0.3382112
R:\Developments\ARIS\Disease\Validation\cotton mealy bug\Image_12.jpeg,cotton mealy bug,val,37,7,Cotton Aphid,0.16924973
R:\Developments\ARIS\Disease\Validation\cotton mealy bug\Image_13.jpg,cotton mealy bug,val,37,29,Wheat scab,0.32749906
R:\Developments\ARIS\Disease\Validation\cotton mealy bug\Image_14.jpg,cotton mealy bug,val,37,37,cotton mealy bug,0.2224525
R:\Developments\ARIS\Disease\Validation\cotton mealy bug\Image_15.jpg,cotton mealy bug,val,37,37,cotton mealy bug,0.3224209
R:\Developments\ARIS\Disease\Validation\cotton mealy bug\Image_16.jpeg,cotton mealy bug,val,37,36,bollworm on Cotton,0.23284788
R:\Developments\ARIS\Disease\Validation\cotton mealy bug\Image_17.JPG,cotton mealy bug,val,37,44,thirps on  cotton,0.25088146
R:\Developments\ARIS\Disease\Validation\cotton mealy bug\Image_18.jpg,cotton mealy bug,val,37,30,Wheat___Healthy,0.21577042
R:\Developments\ARIS\Disease\Validation\cotton mealy bug\Image_19.jpg,cotton mealy bug,val,37,37,cotton mealy bug,0.77332026
R:\Developments\ARIS\Disease\Validation\cotton mealy bug\Image_2.jpg,cotton mealy bug,val,37,37,cotton mealy bug,0.40005735
R:\Developments\ARIS\Disease\Validation\cotton mealy bug\Image_20.jpg,cotton mealy bug,val,37,35,bollrot on Cotton,0.1619034
R:\Developments\ARIS\Disease\Validation\cotton mealy bug\Image_21.jpg,cotton mealy bug,val,37,36,bollworm on Cotton,0.2490532
R:\Developments\ARIS\Disease\Validation\cotton mealy bug\Image_22.jpg,cotton mealy bug,val,37,37,cotton mealy bug,0.58684963
R:\Developments\ARIS\Disease\Validation\cotton mealy bug\Image_23.jpg,cotton mealy bug,val,37,37,cotton mealy bug,0.41404453
R:\Developments\ARIS\Disease\Validation\cotton mealy bug\Image_24.jpg,cotton mealy bug,val,37,36,bollworm on Cotton,0.26336887
R:\Developments\ARIS\Disease\Validation\cotton mealy bug\Image_25.jpg,cotton mealy bug,val,37,37,cotton mealy bug,0.6853981
R:\Developments\ARIS\Disease\Validation\cotton mealy bug\Image_26.jpg,cotton mealy bug,val,37,37,cotton mealy bug,0.32552174
R:\Developments\ARIS\Disease\Validation\cotton mealy bug\Image_27.JPG,cotton mealy bug,val,37,35,bollrot on Cotton,0.29819247
R:\Developments\ARIS\Disease\Validation\cotton mealy bug\Image_28.jpg,cotton mealy bug,val,37,22,Wheat Brown leaf rust,0.16914044
R:\Developments\ARIS\Disease\Validation\cotton mealy bug\Image_29.jpg,cotton mealy bug,val,37,36,bollworm on Cotton,0.38058648
R:\Developments\ARIS\Disease\Validation\cotton mealy bug\Image_3.jpg,cotton mealy bug,val,37,37,cotton mealy bug,0.62328565
R:\Developments\ARIS\Disease\Validation\cotton mealy bug\Image_30.jpg,cotton mealy bug,val,37,37,cotton mealy bug,0.70394737
R:\Developments\ARIS\Disease\Validation\cotton mealy bug\Image_31.jpeg,cotton mealy bug,val,37,1,Anthracnose on Cotton,0.10389316
R:\Developments\ARIS\Disease\Validation\cotton mealy bug\Image_32.jpg,cotton mealy bug,val,37,42,pink bollworm in cotton,0.26678434
R:\Developments\ARIS\Disease\Validation\cotton mealy bug\Image_34.jpg,cotton mealy bug,val,37,37,cotton mealy bug,0.4713917
R:\Developments\ARIS\Disease\Validation\cotton mealy bug\Image_35.jpg,cotton mealy bug,val,37,37,cotton mealy bug,0.564576
R:\Developments\ARIS\Disease\Validation\cotton mealy bug\Image_36.jpg,cotton mealy bug,val,37,37,cotton mealy bug,0.5074033
R:\Developments\ARIS\Disease\Validation\cotton mealy bug\Image_37.jpeg,cotton mealy bug,val,37,37,cotton mealy bug,0.57672757
R:\Developments\ARIS\Disease\Validation\cotton mealy bug\Image_39.jpeg,cotton mealy bug,val,37,37,cotton mealy bug,0.5240718
R:\Developments\ARIS\Disease\Validation\cotton mealy bug\Image_4.jpeg,cotton mealy bug,val,37,37,cotton mealy bug,0.48487177
R:\Developments\ARIS\Disease\Validation\cotton mealy bug\Image_40.jpg,cotton mealy bug,val,37,37,cotton mealy bug,0.5617414
R:\Developments\ARIS\Disease\Validation\cotton mealy bug\Image_41.jpg,cotton mealy bug,val,37,37,cotton mealy bug,0.33757257
R:\Developments\ARIS\Disease\Validation\cotton mealy bug\Image_42.jpg,cotton mealy bug,val,37,37,cotton mealy bug,0.33125308
R:\Developments\ARIS\Disease\Validation\cotton mealy bug\Image_43.jpg,cotton mealy bug,val,37,35,bollrot on Cotton,0.23437846
R:\Developments\ARIS\Disease\Validation\cotton mealy bug\Image_44.jpg,cotton mealy bug,val,37,37,cotton mealy bug,0.27858603
R:\Developments\ARIS\Disease\Validation\cotton mealy bug\Image_45.JPG,cotton mealy bug,val,37,1,Anthracnose on Cotton,0.1596996
R:\Developments\ARIS\Disease\Validation\cotton mealy bug\Image_47.jpg,cotton mealy bug,val,37,37,cotton mealy bug,0.5840345
R:\Developments\ARIS\Disease\Validation\cotton mealy bug\Image_48.jpg,cotton mealy bug,val,37,36,bollworm on Cotton,0.30343005
R:\Developments\ARIS\Disease\Validation\cotton mealy bug\Image_49.jpg,cotton mealy bug,val,37,37,cotton mealy bug,0.20765913
R:\Developments\ARIS\Disease\Validation\cotton mealy bug\Image_5.jpg,cotton mealy bug,val,37,37,cotton mealy bug,0.3407661
R:\Developments\ARIS\Disease\Validation\cotton mealy bug\Image_50.jpg,cotton mealy bug,val,37,36,bollworm on Cotton,0.22858782
R:\Developments\ARIS\Disease\Validation\cotton mealy bug\Image_51.jpg,cotton mealy bug,val,37,37,cotton mealy bug,0.48990503
R:\Developments\ARIS\Disease\Validation\cotton mealy bug\Image_52.jpg,cotton mealy bug,val,37,37,cotton mealy bug,0.7768993
R:\Developments\ARIS\Disease\Validation\cotton mealy bug\Image_53.jpg,cotton mealy bug,val,37,37,cotton mealy bug,0.48959637
R:\Developments\ARIS\Disease\Validation\cotton mealy bug\Image_58.jpg,cotton mealy bug,val,37,37,cotton mealy bug,0.30956903
R:\Developments\ARIS\Disease\Validation\cotton mealy bug\Image_6.jpg,cotton mealy bug,val,37,37,cotton mealy bug,0.7479095
R:\Developments\ARIS\Disease\Validation\cotton mealy bug\Image_64.jpg,cotton mealy bug,val,37,37,cotton mealy bug,0.34336212
R:\Developments\ARIS\Disease\Validation\cotton mealy bug\Image_69.jpg,cotton mealy bug,val,37,32,Wilt,0.22244786
R:\Developments\ARIS\Disease\Validation\cotton mealy bug\Image_7.jpg,cotton mealy bug,val,37,37,cotton mealy bug,0.79312974
R:\Developments\ARIS\Disease\Validation\cotton mealy bug\Image_74.jpg,cotton mealy bug,val,37,37,cotton mealy bug,0.42336938
R:\Developments\ARIS\Disease\Validation\cotton mealy bug\Image_8.jpg,cotton mealy bug,val,37,37,cotton mealy bug,0.43500337
R:\Developments\ARIS\Disease\Validation\cotton mealy bug\Image_80.jpg,cotton mealy bug,val,37,37,cotton mealy bug,0.4925146
R:\Developments\ARIS\Disease\Validation\cotton mealy bug\Image_86.jpg,cotton mealy bug,val,37,36,bollworm on Cotton,0.20536752
R:\Developments\ARIS\Disease\Validation\cotton mealy bug\Image_9.JPG,cotton mealy bug,val,37,37,cotton mealy bug,0.14044069
R:\Developments\ARIS\Disease\Validation\cotton mealy bug\Image_92.jpg,cotton mealy bug,val,37,22,Wheat Brown leaf rust,0.11869518
R:\Developments\ARIS\Disease\Validation\cotton mealy bug\Image_97.jpg,cotton mealy bug,val,37,36,bollworm on Cotton,0.1970477
R:\Developments\ARIS\Disease\Validation\cotton whitefly\Image_1.jpg,cotton whitefly,val,38,38,cotton whitefly,0.73437566
R:\Developments\ARIS\Disease\Validation\cotton whitefly\Image_10.jpg,cotton whitefly,val,38,38,cotton whitefly,0.81188756
R:\Developments\ARIS\Disease\Validation\cotton whitefly\Image_11.jpg,cotton whitefly,val,38,38,cotton whitefly,0.9107354
R:\Developments\ARIS\Disease\Validation\cotton whitefly\Image_12.jpg,cotton whitefly,val,38,38,cotton whitefly,0.9577438
R:\Developments\ARIS\Disease\Validation\cotton whitefly\Image_13.jpg,cotton whitefly,val,38,38,cotton whitefly,0.47361347
R:\Developments\ARIS\Disease\Validation\cotton whitefly\Image_14.jpg,cotton whitefly,val,38,38,cotton whitefly,0.4686682
R:\Developments\ARIS\Disease\Validation\cotton whitefly\Image_16.jpg,cotton whitefly,val,38,38,cotton whitefly,0.19111268
R:\Developments\ARIS\Disease\Validation\cotton whitefly\Image_17.jpg,cotton whitefly,val,38,1,Anthracnose on Cotton,0.12736958
R:\Developments\ARIS\Disease\Validation\cotton whitefly\Image_18.jpg,cotton whitefly,val,38,38,cotton whitefly,0.9444563
R:\Developments\ARIS\Disease\Validation\cotton whitefly\Image_19.jpg,cotton whitefly,val,38,38,cotton whitefly,0.2313294
R:\Developments\ARIS\Disease\Validation\cotton whitefly\Image_2.jpg,cotton whitefly,val,38,38,cotton whitefly,0.19613929
R:\Developments\ARIS\Disease\Validation\cotton whitefly\Image_20.jpg,cotton whitefly,val,38,38,cotton whitefly,0.5110748
R:\Developments\ARIS\Disease\Validation\cotton whitefly\Image_22.jpg,cotton whitefly,val,38,38,cotton whitefly,0.94708306
R:\Developments\ARIS\Disease\Validation\cotton whitefly\Image_23.jpg,cotton whitefly,val,38,38,cotton whitefly,0.78406125
R:\Developments\ARIS\Disease\Validation\cotton whitefly\Image_24.jpg,cotton whitefly,val,38,38,cotton whitefly,0.9097512
R:\Developments\ARIS\Disease\Validation\cotton whitefly\Image_27.jpg,cotton whitefly,val,38,38,cotton whitefly,0.48059988
R:\Developments\ARIS\Disease\Validation\cotton whitefly\Image_28.jpg,cotton whitefly,val,38,38,cotton whitefly,0.8227198
R:\Developments\ARIS\Disease\Validation\cotton whitefly\Image_3.jpg,cotton whitefly,val,38,38,cotton whitefly,0.9152296
R:\Developments\ARIS\Disease\Validation\cotton whitefly\Image_30.jpg,cotton whitefly,val,38,38,cotton whitefly,0.43817577
R:\Developments\ARIS\Disease\Validation\cotton whitefly\Image_32.jpg,cotton whitefly,val,38,38,cotton whitefly,0.31784478
R:\Developments\ARIS\Disease\Validation\cotton whitefly\Image_33.jpg,cotton whitefly,val,38,38,cotton whitefly,0.9635561
R:\Developments\ARIS\Disease\Validation\cotton whitefly\Image_34.jpg,cotton whitefly,val,38,38,cotton whitefly,0.27579144
